    INFO: 2025-11-07 06:15:12,616:               log.py:   20: Logging to C:\DataOps\dbt_airflow_project\mdpdf.log
   DEBUG: 2025-11-07 06:15:14,127:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2025-11-07 06:15:14,127:      pdf_renderer.py:  470: printSegment: The Data Warehouse Toolkit
   DEBUG: 2025-11-07 06:15:14,128:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2025-11-07 06:15:14,128:      pdf_renderer.py:  470: printSegment:  by Ralph Kimball
   DEBUG: 2025-11-07 06:15:14,129:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,129:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2025-11-07 06:15:14,130:      pdf_renderer.py:  470: printSegment: Designing Data-Intensive Applications
   DEBUG: 2025-11-07 06:15:14,130:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2025-11-07 06:15:14,131:      pdf_renderer.py:  470: printSegment:  by Martin Kleppmann
   DEBUG: 2025-11-07 06:15:14,131:      pdf_renderer.py:  470: printSegment: Communities:
   DEBUG: 2025-11-07 06:15:14,132:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,132:      pdf_renderer.py:  470: printSegment: DBT Slack
   DEBUG: 2025-11-07 06:15:14,133:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,133:      pdf_renderer.py:  470: printSegment: Airflow Slack
   DEBUG: 2025-11-07 06:15:14,134:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,134:      pdf_renderer.py:  470: printSegment: r/dataengineering
   DEBUG: 2025-11-07 06:15:14,135:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,136:      pdf_renderer.py:  470: printSegment: Data Engineering Weekly newsletter
   DEBUG: 2025-11-07 06:15:14,136:      pdf_renderer.py:  470: printSegment: Practice:
   DEBUG: 2025-11-07 06:15:14,137:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,137:      pdf_renderer.py:  470: printSegment: Build personal projects
   DEBUG: 2025-11-07 06:15:14,138:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,138:      pdf_renderer.py:  470: printSegment: Contribute to open source
   DEBUG: 2025-11-07 06:15:14,139:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,139:      pdf_renderer.py:  470: printSegment: Kaggle datasets
   DEBUG: 2025-11-07 06:15:14,140:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,140:      pdf_renderer.py:  470: printSegment: Real-world case studies
   DEBUG: 2025-11-07 06:15:14,141:      pdf_renderer.py:  470: printSegment: Conclusion
   DEBUG: 2025-11-07 06:15:14,142:      pdf_renderer.py:  470: printSegment: What We Covered
   DEBUG: 2025-11-07 06:15:14,143:      pdf_renderer.py:  470: printSegment: Module 1:
   DEBUG: 2025-11-07 06:15:14,144:      pdf_renderer.py:  470: printSegment:  Introduction to Modern Data Engineering
   DEBUG: 2025-11-07 06:15:14,144:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,145:      pdf_renderer.py:  470: printSegment: Data engineering lifecycle
   DEBUG: 2025-11-07 06:15:14,145:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,146:      pdf_renderer.py:  470: printSegment: Evolution of the field
   DEBUG: 2025-11-07 06:15:14,147:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,147:      pdf_renderer.py:  470: printSegment: Modern data stack
   DEBUG: 2025-11-07 06:15:14,148:      pdf_renderer.py:  470: printSegment: Module 2:
   DEBUG: 2025-11-07 06:15:14,148:      pdf_renderer.py:  470: printSegment:  Data Warehousing Concepts
   DEBUG: 2025-11-07 06:15:14,149:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,150:      pdf_renderer.py:  470: printSegment: OLTP vs OLAP
   DEBUG: 2025-11-07 06:15:14,150:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,151:      pdf_renderer.py:  470: printSegment: Architecture patterns
   DEBUG: 2025-11-07 06:15:14,151:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,152:      pdf_renderer.py:  470: printSegment: Data modeling approaches
   DEBUG: 2025-11-07 06:15:14,153:      pdf_renderer.py:  470: printSegment: Module 3:
   DEBUG: 2025-11-07 06:15:14,153:      pdf_renderer.py:  470: printSegment:  ETL vs ELT Paradigm
   DEBUG: 2025-11-07 06:15:14,154:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,154:      pdf_renderer.py:  470: printSegment: Traditional ETL
   DEBUG: 2025-11-07 06:15:14,155:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,156:      pdf_renderer.py:  470: printSegment: Modern ELT
   DEBUG: 2025-11-07 06:15:14,156:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,157:      pdf_renderer.py:  470: printSegment: When to use each
   DEBUG: 2025-11-07 06:15:14,157:      pdf_renderer.py:  470: printSegment: Module 4:
   DEBUG: 2025-11-07 06:15:14,158:      pdf_renderer.py:  470: printSegment:  DBT Deep Dive
   DEBUG: 2025-11-07 06:15:14,159:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,159:      pdf_renderer.py:  470: printSegment: Core concepts
   DEBUG: 2025-11-07 06:15:14,160:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,160:      pdf_renderer.py:  470: printSegment: Project structure
   DEBUG: 2025-11-07 06:15:14,161:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,161:      pdf_renderer.py:  470: printSegment: Materialization strategies
   DEBUG: 2025-11-07 06:15:14,162:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,162:      pdf_renderer.py:  470: printSegment: Testing framework
   DEBUG: 2025-11-07 06:15:14,163:      pdf_renderer.py:  470: printSegment: Module 5:
   DEBUG: 2025-11-07 06:15:14,164:      pdf_renderer.py:  470: printSegment:  Apache Airflow Architecture
   DEBUG: 2025-11-07 06:15:14,164:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,164:      pdf_renderer.py:  470: printSegment: Components and workflow
   DEBUG: 2025-11-07 06:15:14,165:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,165:      pdf_renderer.py:  470: printSegment: DAGs and operators
   DEBUG: 2025-11-07 06:15:14,166:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,166:      pdf_renderer.py:  470: printSegment: Scheduling and execution
   DEBUG: 2025-11-07 06:15:14,167:      pdf_renderer.py:  470: printSegment: Module 6:
   DEBUG: 2025-11-07 06:15:14,167:      pdf_renderer.py:  470: printSegment:  Docker 
   DEBUG: 2025-11-07 06:15:14,168:      pdf_renderer.py:  470: printSegment: &
   DEBUG: 2025-11-07 06:15:14,168:      pdf_renderer.py:  470: printSegment:  Containerization
   DEBUG: 2025-11-07 06:15:14,169:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,169:      pdf_renderer.py:  470: printSegment: Container concepts
   DEBUG: 2025-11-07 06:15:14,170:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,170:      pdf_renderer.py:  470: printSegment: Docker Compose
   DEBUG: 2025-11-07 06:15:14,170:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,171:      pdf_renderer.py:  470: printSegment: Benefits for data engineering
   DEBUG: 2025-11-07 06:15:14,172:      pdf_renderer.py:  470: printSegment: Module 7:
   DEBUG: 2025-11-07 06:15:14,172:      pdf_renderer.py:  470: printSegment:  Data Modeling Best Practices
   DEBUG: 2025-11-07 06:15:14,173:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,173:      pdf_renderer.py:  470: printSegment: Naming conventions
   DEBUG: 2025-11-07 06:15:14,174:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,174:      pdf_renderer.py:  470: printSegment: Slowly changing dimensions
   DEBUG: 2025-11-07 06:15:14,175:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,175:      pdf_renderer.py:  470: printSegment: Data grain
   DEBUG: 2025-11-07 06:15:14,176:      pdf_renderer.py:  470: printSegment: Module 8:
   DEBUG: 2025-11-07 06:15:14,176:      pdf_renderer.py:  470: printSegment:  Data Quality 
   DEBUG: 2025-11-07 06:15:14,177:      pdf_renderer.py:  470: printSegment: &
   DEBUG: 2025-11-07 06:15:14,177:      pdf_renderer.py:  470: printSegment:  Testing
   DEBUG: 2025-11-07 06:15:14,177:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,178:      pdf_renderer.py:  470: printSegment: Quality dimensions
   DEBUG: 2025-11-07 06:15:14,178:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,179:      pdf_renderer.py:  470: printSegment: Testing strategies
   DEBUG: 2025-11-07 06:15:14,179:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,180:      pdf_renderer.py:  470: printSegment: Data contracts
   DEBUG: 2025-11-07 06:15:14,181:      pdf_renderer.py:  470: printSegment: Module 9:
   DEBUG: 2025-11-07 06:15:14,181:      pdf_renderer.py:  470: printSegment:  CI/CD for Data Pipelines
   DEBUG: 2025-11-07 06:15:14,182:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,182:      pdf_renderer.py:  470: printSegment: Continuous integration
   DEBUG: 2025-11-07 06:15:14,183:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,183:      pdf_renderer.py:  470: printSegment: Deployment automation
   DEBUG: 2025-11-07 06:15:14,184:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,184:      pdf_renderer.py:  470: printSegment: Version control
   DEBUG: 2025-11-07 06:15:14,185:      pdf_renderer.py:  470: printSegment: Module 10:
   DEBUG: 2025-11-07 06:15:14,185:      pdf_renderer.py:  470: printSegment:  Real-World Architecture Patterns
   DEBUG: 2025-11-07 06:15:14,186:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,186:      pdf_renderer.py:  470: printSegment: Modern data stack
   DEBUG: 2025-11-07 06:15:14,187:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,188:      pdf_renderer.py:  470: printSegment: Lambda architecture
   DEBUG: 2025-11-07 06:15:14,188:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,189:      pdf_renderer.py:  470: printSegment: Medallion architecture
   DEBUG: 2025-11-07 06:15:14,189:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,190:      pdf_renderer.py:  470: printSegment: Data mesh
   DEBUG: 2025-11-07 06:15:14,190:      pdf_renderer.py:  470: printSegment: Next Steps
   DEBUG: 2025-11-07 06:15:14,191:      pdf_renderer.py:  470: printSegment: Immediate Actions:
   DEBUG: 2025-11-07 06:15:14,192:      pdf_renderer.py:  470: printSegment:  1 
   DEBUG: 2025-11-07 06:15:14,192:      pdf_renderer.py:  470: printSegment: Complete the hands-on labs
   DEBUG: 2025-11-07 06:15:14,193:      pdf_renderer.py:  470: printSegment:  2 
   DEBUG: 2025-11-07 06:15:14,194:      pdf_renderer.py:  470: printSegment: Build your own DBT models
   DEBUG: 2025-11-07 06:15:14,194:      pdf_renderer.py:  470: printSegment:  3 
   DEBUG: 2025-11-07 06:15:14,195:      pdf_renderer.py:  470: printSegment: Experiment with Airflow DAGs
   DEBUG: 2025-11-07 06:15:14,195:      pdf_renderer.py:  470: printSegment:  4 
   DEBUG: 2025-11-07 06:15:14,196:      pdf_renderer.py:  470: printSegment: Practice with Docker
   DEBUG: 2025-11-07 06:15:14,197:      pdf_renderer.py:  470: printSegment: Short-term Goals (1-3 months):
   DEBUG: 2025-11-07 06:15:14,197:      pdf_renderer.py:  470: printSegment:  1 
   DEBUG: 2025-11-07 06:15:14,198:      pdf_renderer.py:  470: printSegment: Master SQL and DBT
   DEBUG: 2025-11-07 06:15:14,198:      pdf_renderer.py:  470: printSegment:  2 
   DEBUG: 2025-11-07 06:15:14,199:      pdf_renderer.py:  470: printSegment: Build a portfolio project
   DEBUG: 2025-11-07 06:15:14,200:      pdf_renderer.py:  470: printSegment:  3 
   DEBUG: 2025-11-07 06:15:14,200:      pdf_renderer.py:  470: printSegment: Learn cloud platform basics
   DEBUG: 2025-11-07 06:15:14,201:      pdf_renderer.py:  470: printSegment:  4 
   DEBUG: 2025-11-07 06:15:14,201:      pdf_renderer.py:  470: printSegment: Join data engineering communities
   DEBUG: 2025-11-07 06:15:14,202:      pdf_renderer.py:  470: printSegment: Long-term Goals (6-12 months):
   DEBUG: 2025-11-07 06:15:14,203:      pdf_renderer.py:  470: printSegment:  1 
   DEBUG: 2025-11-07 06:15:14,203:      pdf_renderer.py:  470: printSegment: Contribute to open source
   DEBUG: 2025-11-07 06:15:14,204:      pdf_renderer.py:  470: printSegment:  2 
   DEBUG: 2025-11-07 06:15:14,204:      pdf_renderer.py:  470: printSegment: Get certified (AWS/Azure/GCP)
   DEBUG: 2025-11-07 06:15:14,205:      pdf_renderer.py:  470: printSegment:  3 
   DEBUG: 2025-11-07 06:15:14,205:      pdf_renderer.py:  470: printSegment: Build production pipelines
   DEBUG: 2025-11-07 06:15:14,206:      pdf_renderer.py:  470: printSegment:  4 
   DEBUG: 2025-11-07 06:15:14,206:      pdf_renderer.py:  470: printSegment: Mentor others
   DEBUG: 2025-11-07 06:15:14,207:      pdf_renderer.py:  470: printSegment: Remember:
   DEBUG: 2025-11-07 06:15:14,207:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,208:      pdf_renderer.py:  470: printSegment: Start small, iterate
   DEBUG: 2025-11-07 06:15:14,208:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,209:      pdf_renderer.py:  470: printSegment: Focus on fundamentals
   DEBUG: 2025-11-07 06:15:14,209:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,210:      pdf_renderer.py:  470: printSegment: Practice consistently
   DEBUG: 2025-11-07 06:15:14,210:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,211:      pdf_renderer.py:  470: printSegment: Learn from failures
   DEBUG: 2025-11-07 06:15:14,211:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,211:      pdf_renderer.py:  470: printSegment: Stay curious
   DEBUG: 2025-11-07 06:15:14,212:      pdf_renderer.py:  470: printSegment: Questions 
   DEBUG: 2025-11-07 06:15:14,213:      pdf_renderer.py:  470: printSegment: &
   DEBUG: 2025-11-07 06:15:14,214:      pdf_renderer.py:  470: printSegment:  Discussion
   DEBUG: 2025-11-07 06:15:14,214:      pdf_renderer.py:  470: printSegment: Topics for Discussion:
   DEBUG: 2025-11-07 06:15:14,215:      pdf_renderer.py:  470: printSegment:  1 
   DEBUG: 2025-11-07 06:15:14,216:      pdf_renderer.py:  470: printSegment: How does your organization handle data transformations?
   DEBUG: 2025-11-07 06:15:14,216:      pdf_renderer.py:  470: printSegment:  2 
   DEBUG: 2025-11-07 06:15:14,217:      pdf_renderer.py:  470: printSegment: What challenges do you face with current tools?
   DEBUG: 2025-11-07 06:15:14,217:      pdf_renderer.py:  470: printSegment:  3 
   DEBUG: 2025-11-07 06:15:14,218:      pdf_renderer.py:  470: printSegment: How can these concepts apply to your work?
   DEBUG: 2025-11-07 06:15:14,219:      pdf_renderer.py:  470: printSegment:  4 
   DEBUG: 2025-11-07 06:15:14,219:      pdf_renderer.py:  470: printSegment: What architecture patterns interest you most?
   DEBUG: 2025-11-07 06:15:14,220:      pdf_renderer.py:  470: printSegment: Open Floor:
   DEBUG: 2025-11-07 06:15:14,220:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,221:      pdf_renderer.py:  470: printSegment: Ask questions
   DEBUG: 2025-11-07 06:15:14,221:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,222:      pdf_renderer.py:  470: printSegment: Share experiences
   DEBUG: 2025-11-07 06:15:14,222:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,223:      pdf_renderer.py:  470: printSegment: Discuss use cases
   DEBUG: 2025-11-07 06:15:14,223:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,224:      pdf_renderer.py:  470: printSegment: Network with peers
   DEBUG: 2025-11-07 06:15:14,225:      pdf_renderer.py:  470: printSegment: Thank You
   DEBUG: 2025-11-07 06:15:14,225:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2025-11-07 06:15:14,226:      pdf_renderer.py:  470: printSegment: Workshop Materials:
   DEBUG: 2025-11-07 06:15:14,227:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,227:      pdf_renderer.py:  470: printSegment: Theory Lecture (this document)
   DEBUG: 2025-11-07 06:15:14,228:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,228:      pdf_renderer.py:  470: printSegment: Hands-On Lab Guide
   DEBUG: 2025-11-07 06:15:14,229:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,229:      pdf_renderer.py:  470: printSegment: Workshop Slides
   DEBUG: 2025-11-07 06:15:14,230:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:14,231:      pdf_renderer.py:  470: printSegment: Project Repository
   DEBUG: 2025-11-07 06:15:14,231:      pdf_renderer.py:  470: printSegment: Stay Connected:
   DEBUG: 2025-11-07 06:15:14,232:      pdf_renderer.py:  470: printSegment: l
